CustomerID,Age,Income,EmploymentType,ResidenceType,CreditScore,LoanAmount,LoanTerm,PreviousDefault,RiskCategory
9317,20,37433,Salaried,Owned,626,54679,74,Yes,Very High
9318,68,48579,Salaried,Rented,658,39179,98,Yes,Medium
9319,67,29309,Salaried,Owned,747,196766,18,Yes,Very High
9320,59,44719,Salaried,Rented,833,452453,166,Yes,High
9321,55,13349,Salaried,Rented,396,25581,31,No,High
9322,62,12543,Self-employed,Owned,849,199124,263,No,Medium
9323,59,12460,Self-employed,Parental Home,555,349453,359,No,High
9324,35,37553,Self-employed,Owned,741,79953,61,Yes,Medium
9325,37,31525,Unemployed,Owned,708,156094,200,Yes,High
9326,65,8948,Unemployed,Owned,384,336472,78,Yes,Very High
9327,42,17498,Self-employed,Parental Home,716,461071,213,No,High
9328,55,21991,Self-employed,Parental Home,848,415440,110,No,Very High
9329,30,27974,Salaried,Rented,801,375017,160,No,High
9330,21,38398,Self-employed,Parental Home,397,125400,171,No,Medium
9331,31,10660,Salaried,Parental Home,841,100987,315,No,High
9332,50,29245,Self-employed,Owned,802,5234,177,Yes,Very High
9333,45,3238,Salaried,Rented,750,447481,39,No,Medium
9334,69,22920,Self-employed,Rented,490,85853,199,No,High
9335,54,49659,Salaried,Parental Home,500,486215,337,No,Low
9336,25,12338,Unemployed,Parental Home,621,8138,325,No,Low
9337,61,45517,Unemployed,Owned,557,87728,209,No,Medium
9338,51,13349,Salaried,Parental Home,454,272303,220,Yes,Low
9339,61,49350,Salaried,Parental Home,786,193124,277,Yes,Low
9340,22,14643,Unemployed,Rented,527,261102,269,No,High
9341,22,31274,Self-employed,Parental Home,816,185634,268,Yes,High
9342,48,48013,Salaried,Owned,810,121006,347,No,Very High
9343,62,43667,Self-employed,Rented,373,230270,357,Yes,High
9344,26,42913,Unemployed,Rented,664,108988,244,No,Medium
9345,59,41629,Unemployed,Parental Home,323,386735,215,No,Very High
9346,49,48819,Salaried,Owned,762,129467,84,No,Very High
9347,50,19632,Self-employed,Rented,780,243628,24,Yes,High
9348,20,30144,Unemployed,Owned,388,267210,82,No,Very High
9349,47,15321,Self-employed,Owned,833,208154,12,Yes,Very High
9350,67,40091,Unemployed,Parental Home,599,215593,170,No,High
9351,29,32256,Salaried,Owned,343,449621,227,No,Medium
9352,46,26485,Self-employed,Rented,336,62684,206,Yes,High
9353,20,5860,Self-employed,Parental Home,818,275331,323,No,Low
9354,43,17919,Salaried,Rented,773,420553,15,Yes,Very High
9355,47,36337,Salaried,Owned,579,148241,264,No,High
9356,26,11411,Salaried,Owned,760,51131,295,Yes,Medium
9357,43,12586,Salaried,Parental Home,468,474417,311,Yes,Medium
9358,19,27312,Unemployed,Parental Home,369,382787,41,No,Very High
9359,20,26055,Self-employed,Rented,512,205912,303,No,Low
9360,63,37890,Unemployed,Rented,371,59785,117,No,High
9361,21,31807,Salaried,Owned,479,170850,133,No,Low
9362,42,23384,Unemployed,Parental Home,507,479752,207,Yes,High
9363,68,31925,Unemployed,Owned,476,380985,214,Yes,Medium
9364,30,6089,Self-employed,Owned,600,257579,271,Yes,Medium
9365,56,17242,Self-employed,Rented,453,170728,278,Yes,Very High
9366,61,42978,Self-employed,Rented,453,233373,252,Yes,Low
9367,52,19433,Salaried,Rented,329,218360,64,No,Medium
9368,40,36282,Salaried,Parental Home,326,465514,135,No,Very High
9369,26,13983,Self-employed,Rented,539,481129,99,Yes,Medium
9370,19,46738,Unemployed,Parental Home,397,390105,321,No,High
9371,58,46578,Self-employed,Owned,625,88107,255,Yes,Low
9372,61,45797,Salaried,Parental Home,536,251136,351,Yes,Low
9373,48,7671,Unemployed,Rented,437,267146,56,No,High
9374,61,27133,Salaried,Parental Home,847,294909,75,Yes,High
9375,64,46209,Self-employed,Parental Home,345,451095,197,No,Low
9376,19,3414,Self-employed,Rented,689,136835,24,No,Very High
9377,49,24242,Unemployed,Rented,663,446738,220,Yes,Very High
9378,35,38184,Self-employed,Owned,659,423057,63,Yes,Medium
9379,30,41379,Salaried,Parental Home,506,236858,349,Yes,Very High
9380,63,18231,Salaried,Owned,814,15921,118,No,Low
9381,22,24849,Salaried,Owned,665,448092,20,Yes,Very High
9382,59,44163,Unemployed,Parental Home,737,286368,123,Yes,High
9383,61,34676,Salaried,Owned,530,354410,131,No,Low
9384,27,25056,Self-employed,Parental Home,722,482559,78,No,Medium
9385,60,44028,Unemployed,Owned,768,354445,93,No,Low
9386,42,22947,Salaried,Owned,610,294133,213,No,Low
9387,51,48416,Salaried,Parental Home,694,345734,196,No,Very High
9388,54,29040,Self-employed,Rented,413,269619,168,No,Very High
9389,47,49110,Self-employed,Parental Home,501,452495,127,Yes,Very High
9390,24,49978,Unemployed,Rented,762,371497,125,No,Medium
9391,23,28282,Salaried,Parental Home,841,469749,144,No,Medium
9392,20,29201,Salaried,Parental Home,663,241800,259,Yes,Medium
9393,30,9833,Self-employed,Rented,546,470538,122,No,Medium
9394,20,7752,Unemployed,Rented,545,257467,243,Yes,High
9395,43,27507,Self-employed,Parental Home,483,247789,70,Yes,Low
9396,41,23169,Self-employed,Parental Home,712,223330,302,Yes,Very High
9397,23,47746,Unemployed,Parental Home,572,384123,272,Yes,Low
9398,60,44495,Salaried,Rented,844,81620,61,No,Low
9399,66,27930,Salaried,Parental Home,576,157490,327,No,Low
9400,59,8023,Salaried,Rented,798,124086,282,No,Very High
9401,29,3982,Unemployed,Owned,789,402681,114,No,Low
9402,66,17305,Unemployed,Rented,514,75482,163,No,High
9403,53,19146,Unemployed,Owned,402,408730,32,Yes,Very High
9404,19,14201,Unemployed,Parental Home,474,232397,269,No,High
9405,28,19910,Unemployed,Parental Home,351,308150,222,No,Very High
9406,56,26031,Self-employed,Rented,596,130044,93,No,Low
9407,51,26636,Salaried,Owned,474,139733,21,No,Low
9408,43,20314,Unemployed,Parental Home,642,466316,176,Yes,Low
9409,35,30332,Salaried,Parental Home,470,337607,162,Yes,High
9410,38,21330,Unemployed,Owned,336,114162,184,Yes,Low
9411,53,18365,Salaried,Parental Home,500,480891,76,Yes,Medium
9412,57,46501,Self-employed,Parental Home,363,458804,261,Yes,High
9413,69,13108,Salaried,Rented,785,249671,328,Yes,Medium
9414,63,6360,Salaried,Parental Home,754,497972,129,Yes,Very High
9415,61,45553,Unemployed,Owned,708,11179,145,No,Medium
9416,39,43880,Salaried,Parental Home,449,481040,29,No,Medium
9417,47,6625,Self-employed,Rented,801,400670,358,No,High
9418,67,41237,Self-employed,Parental Home,847,90407,266,Yes,Very High
9419,60,4223,Self-employed,Owned,577,41828,179,No,Medium
9420,47,42878,Unemployed,Parental Home,334,420404,28,No,Low
9421,25,12157,Unemployed,Owned,474,380195,21,Yes,Low
9422,51,49019,Unemployed,Rented,332,68975,241,No,Very High
9423,64,40760,Unemployed,Parental Home,696,180795,42,No,Medium
9424,26,16646,Unemployed,Parental Home,553,308882,226,Yes,High
9425,68,47638,Self-employed,Rented,622,449158,317,Yes,Very High
9426,37,32024,Salaried,Owned,312,248602,351,Yes,Very High
9427,57,7787,Self-employed,Owned,349,18119,162,No,Very High
9428,42,26202,Unemployed,Parental Home,532,291016,56,Yes,Very High
9429,36,46908,Self-employed,Owned,839,313296,218,No,Low
9430,22,39067,Salaried,Owned,395,356800,150,No,High
9431,28,12360,Unemployed,Parental Home,642,39369,345,No,Low
9432,32,35692,Self-employed,Owned,492,34315,280,No,Very High
9433,25,42219,Self-employed,Owned,810,230692,225,No,High
9434,36,15941,Salaried,Parental Home,750,270987,173,No,Low
9435,40,18993,Unemployed,Parental Home,424,315656,214,Yes,Medium
9436,44,17620,Unemployed,Owned,380,270819,21,No,Medium
9437,57,23193,Salaried,Parental Home,306,82585,87,No,Very High
9438,49,24248,Salaried,Owned,629,38773,245,No,Medium
9439,43,48852,Salaried,Owned,382,65044,244,Yes,High
9440,44,8027,Salaried,Owned,835,5231,237,No,Very High
9441,36,7260,Unemployed,Owned,826,278989,228,Yes,Medium
9442,67,40596,Unemployed,Parental Home,412,27960,303,Yes,High
9443,59,44540,Self-employed,Parental Home,739,451954,15,Yes,Low
9444,46,12012,Self-employed,Rented,318,461366,160,No,Low
9445,56,28823,Self-employed,Parental Home,308,479982,200,No,High
9446,58,11315,Unemployed,Rented,484,416733,105,Yes,Medium
9447,50,15631,Unemployed,Owned,337,164484,49,Yes,High
9448,36,21258,Unemployed,Parental Home,433,249765,87,Yes,High
9449,54,28099,Self-employed,Owned,401,88610,306,Yes,High
9450,36,38891,Salaried,Rented,448,415823,100,No,Low
9451,50,39992,Salaried,Parental Home,392,370418,321,Yes,Low
9452,64,34376,Salaried,Parental Home,439,154659,329,No,Low
9453,33,13977,Salaried,Parental Home,594,446076,286,Yes,Medium
9454,40,29694,Salaried,Parental Home,843,276233,13,Yes,Very High
9455,24,36978,Unemployed,Owned,487,52635,161,No,Low
9456,43,12218,Self-employed,Parental Home,435,143954,105,Yes,Low
9457,49,24788,Salaried,Rented,465,424661,324,Yes,High
9458,29,23501,Salaried,Parental Home,776,111647,111,No,Medium
9459,25,15453,Salaried,Rented,446,167892,270,No,High
9460,22,41197,Unemployed,Rented,544,317647,290,No,High
9461,59,18210,Salaried,Owned,482,414771,15,Yes,High
9462,45,11689,Self-employed,Parental Home,308,10524,89,No,High
9463,22,48489,Unemployed,Rented,735,497949,209,No,Low
9464,66,30381,Unemployed,Parental Home,455,258768,337,No,Medium
9465,43,32508,Unemployed,Owned,413,419457,176,Yes,Low
9466,22,45653,Salaried,Owned,466,27201,18,No,Very High
9467,39,24142,Salaried,Parental Home,787,286961,12,Yes,High
9468,32,43950,Salaried,Rented,736,172039,99,No,Low
9469,30,11916,Salaried,Owned,522,408306,191,Yes,Medium
9470,45,3375,Self-employed,Rented,490,168338,21,Yes,Very High
9471,50,34449,Unemployed,Rented,472,22743,145,No,Low
9472,60,26797,Salaried,Parental Home,556,256633,121,Yes,Low
9473,40,23782,Self-employed,Owned,749,128572,136,No,Very High
9474,50,30028,Unemployed,Parental Home,800,372880,218,Yes,Medium
9475,60,23243,Unemployed,Parental Home,376,232522,312,Yes,Very High
9476,35,32379,Unemployed,Parental Home,525,182909,151,Yes,Very High
9477,67,40780,Salaried,Rented,525,21483,114,Yes,High
9478,47,33740,Unemployed,Parental Home,375,379323,122,Yes,High
9479,43,22984,Salaried,Owned,332,24826,81,Yes,Very High
9480,33,3050,Self-employed,Rented,368,188273,121,No,High
9481,30,9590,Unemployed,Parental Home,714,280340,235,No,Medium
9482,56,43205,Self-employed,Owned,747,293640,235,No,Low
9483,50,18162,Salaried,Parental Home,661,193843,230,Yes,Very High
9484,43,16105,Salaried,Parental Home,669,120274,250,Yes,High
9485,65,40499,Salaried,Parental Home,698,278303,130,No,Medium
9486,18,39641,Unemployed,Rented,419,32780,342,Yes,Medium
9487,66,14628,Unemployed,Parental Home,347,119943,225,No,Medium
9488,55,45032,Self-employed,Owned,367,480856,47,No,Very High
9489,19,41516,Salaried,Parental Home,638,88920,354,No,High
9490,66,24621,Self-employed,Parental Home,384,396571,290,Yes,Medium
9491,23,4476,Salaried,Rented,676,40775,267,No,High
9492,63,43800,Salaried,Parental Home,684,150038,166,Yes,Low
9493,67,38788,Self-employed,Owned,575,490955,282,No,Medium
9494,55,27437,Salaried,Owned,504,102333,53,Yes,Medium
9495,59,29240,Self-employed,Parental Home,364,258706,40,Yes,High
9496,41,48452,Unemployed,Owned,378,320798,194,No,High
9497,35,13922,Self-employed,Owned,825,149768,214,Yes,High
9498,44,11066,Self-employed,Parental Home,624,461617,60,Yes,Low
9499,58,15089,Salaried,Owned,677,490617,338,No,Very High
9500,25,35600,Self-employed,Owned,645,420790,342,No,High
9501,45,49176,Unemployed,Parental Home,734,50170,65,No,Medium
9502,27,11167,Unemployed,Rented,677,305024,233,Yes,Low
9503,34,15816,Unemployed,Rented,314,481867,48,No,High
9504,46,24164,Unemployed,Parental Home,753,386733,216,Yes,High
9505,23,23429,Self-employed,Rented,492,318473,291,No,Medium
9506,31,38001,Unemployed,Rented,532,334260,66,No,Medium
9507,39,34415,Self-employed,Rented,562,368674,234,No,High
9508,23,11117,Self-employed,Rented,745,456553,119,No,Low
9509,43,9359,Salaried,Parental Home,353,228180,217,Yes,High
9510,56,17364,Self-employed,Rented,303,140662,183,Yes,Very High
9511,29,39965,Self-employed,Rented,556,481988,101,Yes,Low
9512,52,31794,Salaried,Parental Home,660,152537,17,No,Medium
9513,31,13293,Unemployed,Parental Home,539,451218,298,Yes,Medium
9514,39,12332,Unemployed,Rented,781,466764,182,Yes,Low
9515,68,3615,Self-employed,Owned,760,487328,279,Yes,Low
9516,40,48612,Salaried,Parental Home,437,127189,204,Yes,Medium
9517,65,15401,Self-employed,Parental Home,750,10301,255,Yes,Very High
9518,24,44936,Self-employed,Rented,623,448823,191,No,Low
9519,57,32372,Unemployed,Owned,772,423989,259,Yes,Medium
9520,67,45276,Salaried,Parental Home,776,192176,81,Yes,High
9521,42,5339,Self-employed,Parental Home,492,461677,232,No,Low
9522,30,19246,Unemployed,Parental Home,606,171952,41,Yes,Very High
9523,38,11109,Self-employed,Owned,841,261868,130,No,Low
9524,58,26758,Unemployed,Parental Home,520,94482,216,Yes,Very High
9525,27,26091,Salaried,Parental Home,471,29491,233,Yes,Medium
9526,26,46056,Self-employed,Owned,459,391335,137,Yes,Low
9527,32,16317,Salaried,Parental Home,471,456120,66,No,Low
9528,69,19762,Unemployed,Owned,362,206989,50,Yes,Very High
9529,19,6465,Salaried,Owned,364,433088,349,No,Very High
9530,42,28622,Salaried,Owned,468,121741,273,No,High
9531,30,9800,Salaried,Rented,380,244166,195,Yes,Very High
9532,51,38539,Self-employed,Parental Home,567,22328,19,Yes,Medium
9533,68,39651,Unemployed,Parental Home,679,95005,322,Yes,Low
9534,51,5600,Salaried,Parental Home,372,275914,27,No,Very High
9535,52,8518,Self-employed,Owned,631,407322,75,Yes,High
9536,55,22627,Unemployed,Rented,487,95273,264,No,High
9537,20,32369,Unemployed,Owned,324,389296,22,No,Very High
9538,59,34445,Unemployed,Parental Home,527,322032,99,Yes,High
9539,23,19689,Salaried,Owned,417,136846,222,No,Low
9540,65,18923,Salaried,Rented,744,70592,15,No,Medium
9541,66,41469,Salaried,Parental Home,407,159127,142,Yes,High
9542,36,33403,Unemployed,Owned,541,110530,282,Yes,Very High
9543,20,3958,Unemployed,Rented,833,227373,79,No,Very High
9544,35,43363,Salaried,Owned,780,299792,348,Yes,Low
9545,56,6538,Salaried,Owned,802,397953,20,No,Medium
9546,26,26404,Unemployed,Parental Home,797,451412,36,No,Very High
9547,69,12983,Unemployed,Rented,355,5545,76,No,Medium
9548,29,38371,Self-employed,Owned,448,494517,115,No,High
9549,22,27642,Self-employed,Rented,610,57132,77,No,Low
9550,20,16467,Salaried,Parental Home,420,42674,194,Yes,High
9551,28,3205,Unemployed,Parental Home,325,66486,184,Yes,Medium
9552,47,30409,Unemployed,Parental Home,411,309517,300,No,Very High
9553,21,15442,Self-employed,Rented,810,208003,33,Yes,Very High
9554,22,29290,Unemployed,Rented,322,412717,53,Yes,Low
9555,18,29108,Salaried,Owned,563,359671,215,Yes,High
9556,44,8691,Self-employed,Rented,415,125186,166,Yes,Medium
9557,45,41909,Unemployed,Parental Home,779,8388,22,No,Very High
9558,46,22504,Unemployed,Owned,606,188427,309,No,Very High
9559,35,33162,Salaried,Rented,530,55564,89,Yes,Low
9560,29,42496,Unemployed,Parental Home,791,343501,115,No,Low
9561,30,41798,Self-employed,Parental Home,419,71107,289,No,High
9562,58,24551,Self-employed,Owned,585,154196,148,No,Very High
9563,19,16383,Unemployed,Parental Home,706,316021,218,No,High
9564,54,19496,Unemployed,Rented,657,238303,262,No,Medium
9565,62,44716,Unemployed,Parental Home,451,87267,236,Yes,High
9566,33,12088,Unemployed,Owned,624,415444,68,No,Low
9567,65,49982,Self-employed,Parental Home,545,286193,350,No,High
9568,41,30444,Salaried,Parental Home,614,402808,298,No,Low
9569,52,27734,Self-employed,Rented,461,101766,285,Yes,Very High
9570,39,44745,Unemployed,Rented,668,450958,179,Yes,Medium
9571,53,37571,Unemployed,Rented,484,277835,184,No,Very High
9572,28,29415,Self-employed,Rented,575,325030,109,No,High
9573,63,18389,Self-employed,Parental Home,828,218207,353,Yes,Very High
9574,46,30744,Unemployed,Rented,735,175453,271,No,Low
9575,52,21682,Self-employed,Parental Home,559,48860,184,Yes,Very High
9576,65,48038,Unemployed,Rented,544,68791,185,No,Medium
9577,32,37310,Self-employed,Rented,637,394417,223,No,Low
9578,48,10259,Unemployed,Rented,349,55521,206,No,Medium
9579,59,48168,Self-employed,Parental Home,571,406693,276,No,High
9580,58,15546,Unemployed,Rented,534,144124,283,Yes,Medium
9581,60,5154,Salaried,Parental Home,605,335739,318,No,Low
9582,33,11766,Salaried,Rented,776,33797,319,Yes,Low
9583,27,14230,Self-employed,Rented,787,103354,148,Yes,Medium
9584,66,20765,Salaried,Owned,379,436522,94,Yes,Very High
9585,49,8902,Unemployed,Rented,585,498245,55,Yes,High
9586,68,4222,Self-employed,Parental Home,397,20410,218,Yes,Low
9587,19,30050,Self-employed,Owned,777,173406,128,No,High
9588,41,37269,Unemployed,Parental Home,705,260351,16,Yes,Very High
9589,40,12050,Unemployed,Parental Home,836,327924,232,Yes,Medium
9590,19,6574,Unemployed,Owned,554,278639,294,No,Medium
9591,55,39497,Self-employed,Rented,786,143929,125,Yes,Low
9592,48,14157,Unemployed,Owned,493,48677,261,Yes,Low
9593,68,22575,Salaried,Parental Home,815,143898,312,No,High
9594,57,43244,Self-employed,Rented,763,280935,101,Yes,Very High
9595,43,20945,Unemployed,Owned,803,448697,39,Yes,Medium
9596,46,17962,Self-employed,Parental Home,335,468285,43,No,High
9597,20,38290,Salaried,Rented,315,221314,228,Yes,High
9598,31,38159,Salaried,Parental Home,372,450266,320,Yes,High
9599,42,27852,Unemployed,Rented,619,31965,82,No,Very High
9600,65,33684,Self-employed,Rented,544,249867,263,No,Medium
9601,18,47842,Unemployed,Owned,494,87443,41,Yes,Medium
9602,20,14796,Self-employed,Rented,388,357910,267,No,Very High
9603,43,27450,Unemployed,Parental Home,438,370049,320,Yes,Very High
9604,35,37846,Unemployed,Rented,696,132374,170,Yes,High
9605,26,48037,Self-employed,Parental Home,783,220945,20,No,High
9606,55,20504,Self-employed,Rented,686,122877,334,Yes,High
9607,40,48728,Salaried,Rented,667,351172,167,No,Very High
9608,38,33041,Salaried,Owned,757,113434,225,No,Medium
9609,18,13715,Self-employed,Rented,721,497724,165,No,Medium
9610,38,24803,Salaried,Rented,531,451407,94,No,Medium
9611,44,6370,Salaried,Parental Home,838,172922,112,No,High
9612,59,4908,Self-employed,Parental Home,643,27840,21,Yes,Medium
9613,23,40075,Self-employed,Parental Home,437,295782,347,Yes,High
9614,61,24134,Self-employed,Rented,673,128144,291,Yes,Very High
9615,53,47065,Unemployed,Parental Home,736,255908,292,No,Low
9616,45,6587,Self-employed,Parental Home,454,73870,191,No,Very High
9617,62,33023,Self-employed,Rented,818,71247,101,No,High
9618,34,48153,Self-employed,Parental Home,414,266736,140,No,Medium
9619,57,5413,Salaried,Owned,391,341784,320,No,Low
9620,69,28038,Self-employed,Owned,645,469462,118,Yes,Low
9621,20,25555,Salaried,Parental Home,824,363031,291,No,Low
9622,29,13952,Unemployed,Parental Home,390,440910,294,No,Very High
9623,56,6457,Self-employed,Parental Home,697,217585,118,No,Low
9624,29,11464,Self-employed,Rented,404,330970,166,Yes,High
9625,19,4150,Salaried,Owned,839,365779,355,Yes,High
9626,63,35264,Unemployed,Owned,578,127847,243,Yes,Very High
9627,39,43222,Self-employed,Parental Home,311,381238,306,No,Medium
9628,40,47349,Unemployed,Parental Home,606,459409,344,No,Medium
9629,47,35786,Unemployed,Rented,663,74370,95,No,Very High
9630,22,12808,Self-employed,Rented,617,390175,87,Yes,Medium
9631,26,41345,Unemployed,Owned,837,185017,272,No,Medium
9632,38,7081,Unemployed,Rented,513,472651,348,No,Low
9633,28,42222,Self-employed,Owned,613,134149,241,Yes,Very High
9634,22,11933,Salaried,Parental Home,754,176050,283,Yes,Very High
9635,52,5671,Self-employed,Parental Home,698,29996,232,Yes,Medium
9636,44,46739,Unemployed,Owned,521,207412,192,Yes,Medium
9637,66,34217,Self-employed,Parental Home,561,192881,213,Yes,Very High
9638,19,42155,Salaried,Rented,795,340413,296,Yes,High
